frobenius_matrices|good_primes|kernel_polynomial|label|projective_kernel_polynomial
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{30,-14,-1,1}|2.2.681.1|{30,-14,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,2,0,1}|2.2.683.1|{-10,2,0,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-22,13,0,1}|2.2.683.2|{-22,13,0,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,0,-1,1}|2.2.685.1|{-10,0,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{3,4,-1,1}|2.2.687.1|{3,4,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-20,4,0,1}|2.2.691.1|{-20,4,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,0,-1,1}|2.2.695.1|{-5,0,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,19,23,29,31,37,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,-7,0,1}|2.2.697.1|{-5,-7,0,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,19,23,29,31,37,43,47,53,59,61,67,71,73,79,83,89,97}|{-29,1,-1,1}|2.2.697.2|{-29,1,-1,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-11,5,-1,1}|2.2.699.1|{-11,5,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-1,-9,-1,1}|2.2.701.1|{-1,-9,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1}}|{3,5,7,11,13,17,23,29,31,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-9,-19,-1,1}|2.2.703.1|{-9,-19,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{7,11,13,17,19,23,29,31,37,41,43,53,59,61,67,71,73,79,83,89,97}|{15,9,-1,1}|2.2.705.1|{15,9,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,2,0,1}|2.2.707.1|{-5,2,0,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{7,-9,-1,1}|2.2.709.1|{7,-9,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0}}|{3,5,7,11,13,17,19,29,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-4,14,0,1}|2.2.713.1|{-4,14,0,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-14,-2,-1,1}|2.2.727.1|{-14,-2,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,7,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{21,-1,-1,1}|2.2.715.1|{21,-1,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{14,2,-1,1}|2.2.721.1|{14,2,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-17,-13,-1,1}|2.2.723.1|{-17,-13,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-28,-8,-1,1}|2.2.725.1|{-28,-8,-1,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,19,23,29,31,37,41,47,53,59,61,67,71,73,79,83,89,97}|{4,3,-1,1}|2.2.731.1|{4,3,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{8,-7,-1,1}|2.2.733.1|{8,-7,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,4,0,1}|2.2.739.1|{-10,4,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-32,-10,0,1}|2.2.739.2|{-32,-10,0,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,-14,-1,1}|2.2.739.3|{-10,-14,-1,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{5,7,11,17,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{19,5,-1,1}|2.2.741.1|{19,5,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1}}|{5,7,11,17,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{6,10,-1,1}|2.2.741.2|{6,10,-1,1}
{{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-3,5,0,1}|2.2.743.1|{-3,5,0,1}
{{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-14,-6,-1,1}|2.2.745.1|{-14,-6,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-1,6,-1,1}|2.2.751.1|{-1,6,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{31,-3,-1,1}|2.2.751.2|{31,-3,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-20,-4,-1,1}|2.2.753.1|{-20,-4,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-46,-9,0,1}|2.2.753.2|{-46,-9,0,1}
{{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{2,5,-1,1}|2.2.755.1|{2,5,-1,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0}}|{5,7,13,17,19,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-3,6,-1,1}|2.2.759.1|{-3,6,-1,1}
{{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-6,8,0,1}|2.2.755.2|{-6,8,0,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{1,9,-1,1}|2.2.755.3|{1,9,-1,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{11,-1,-1,1}|2.2.755.4|{11,-1,-1,1}
{{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-6,-10,0,1}|2.2.757.1|{-6,-10,0,1}
{{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-6,11,0,1}|2.2.787.2|{-6,11,0,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,0}}|{5,7,13,17,19,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-30,22,-1,1}|2.2.759.2|{-30,22,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-1,-6,-1,1}|2.2.761.1|{-1,-6,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,-13,0,1}|2.2.761.2|{-10,-13,0,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-7,9,-1,1}|2.2.763.1|{-7,9,-1,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{43,-15,-1,1}|2.2.763.2|{43,-15,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-6,3,-1,1}|2.2.771.1|{-6,3,-1,1}
{{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,-19,0,1}|2.2.773.1|{-10,-19,0,1}
