frobenius_matrices|good_primes|kernel_polynomial|label|projective_kernel_polynomial
{{2,1,0,1},{3,4,4,1},{1,4,0,1},{2,1,0,1},{0,4,4,3},{2,1,0,1},{1,2,1,4},{0,2,2,4},{3,4,0,4},{3,1,3,2},{4,2,2,3},{2,1,1,4},{1,3,0,3},{3,1,0,2},{1,4,0,1},{2,1,1,4},{4,3,0,1},{4,3,0,1},{4,2,0,2},{2,1,1,4},{3,1,0,2},{1,2,1,4},{4,2,2,3}}|{2,3,7,11,13,17,19,23,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-28059592064,-552139696416,-542685912464,708866539664,-249717410724,-215722528656,130045157861,14911617944,-43042266419,12240075479,1355833766,-1604619771,199559591,65659909,-15264119,-3487506,1393461,21244,-46019,-821,2636,-491,61,-11,1}|5.2.841.63|{223,-70,-20,10,0,1}
{{4,2,0,2},{1,3,3,2},{1,4,0,1},{4,2,0,2},{0,1,1,2},{4,2,0,2},{3,1,3,2},{0,2,2,4},{1,3,0,3},{1,2,1,4},{2,1,1,4},{4,2,2,3},{3,4,0,4},{3,1,0,2},{1,4,0,1},{4,2,2,3},{4,3,0,1},{4,3,0,1},{2,1,0,1},{4,2,2,3},{3,1,0,2},{3,1,3,2},{2,1,1,4}}|{2,3,7,11,13,17,19,23,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-28059592064,-552139696416,-542685912464,708866539664,-249717410724,-215722528656,130045157861,14911617944,-43042266419,12240075479,1355833766,-1604619771,199559591,65659909,-15264119,-3487506,1393461,21244,-46019,-821,2636,-491,61,-11,1}|5.2.841.64|{223,-70,-20,10,0,1}
{{1,3,0,3},{4,2,2,3},{1,4,0,1},{1,3,0,3},{0,1,1,2},{1,3,0,3},{3,1,3,2},{0,2,2,4},{4,2,0,2},{1,2,1,4},{3,4,4,1},{1,3,3,2},{2,1,0,1},{3,1,0,2},{1,4,0,1},{1,3,3,2},{4,3,0,1},{4,3,0,1},{3,4,0,4},{1,3,3,2},{3,1,0,2},{3,1,3,2},{3,4,4,1}}|{2,3,7,11,13,17,19,23,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-28059592064,-552139696416,-542685912464,708866539664,-249717410724,-215722528656,130045157861,14911617944,-43042266419,12240075479,1355833766,-1604619771,199559591,65659909,-15264119,-3487506,1393461,21244,-46019,-821,2636,-491,61,-11,1}|5.2.841.65|{223,-70,-20,10,0,1}
{{3,0,4,4},{2,2,3,4},{1,0,4,1},{3,0,4,4},{0,3,2,3},{3,0,4,4},{2,2,2,3},{0,4,1,4},{1,1,0,2},{1,1,1,4},{1,1,4,2},{3,3,2,1},{2,0,3,4},{4,1,3,1},{1,0,4,1},{3,3,2,1},{1,3,0,4},{1,3,0,4},{1,2,0,3},{3,3,2,1},{4,1,3,1},{2,2,2,3},{1,1,4,2}}|{2,3,7,11,13,17,19,23,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-28059592064,-552139696416,-542685912464,708866539664,-249717410724,-215722528656,130045157861,14911617944,-43042266419,12240075479,1355833766,-1604619771,199559591,65659909,-15264119,-3487506,1393461,21244,-46019,-821,2636,-491,61,-11,1}|5.2.841.66|{223,-70,-20,10,0,1}
{{1,2,1,4},{1,3,3,2},{3,4,0,4},{4,1,0,4},{1,3,3,2},{0,4,4,3},{4,2,0,2},{0,4,4,3},{1,4,0,1},{2,1,1,4},{0,3,3,1},{1,3,3,2},{3,4,0,4},{3,1,3,2},{3,2,0,3},{1,4,0,1},{2,1,1,4},{4,0,0,4},{1,3,0,3},{3,2,0,3},{4,2,2,3},{2,3,0,2},{3,4,0,4}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5477059,-8663443,-33150080,-69398582,33864111,228541849,137325828,100081375,-33869513,31354114,-40341239,-14413913,-29714170,-15227667,-6271764,-3936621,-2190327,-527160,-27353,-2536,-1779,22,40,-7,1}|5.2.289.49|{-230,-25,-50,0,0,1}
{{3,1,3,2},{3,4,4,1},{1,3,0,3},{4,1,0,4},{3,4,4,1},{0,1,1,2},{2,1,0,1},{0,1,1,2},{1,4,0,1},{4,2,2,3},{0,3,3,1},{3,4,4,1},{1,3,0,3},{1,2,1,4},{2,3,0,2},{1,4,0,1},{4,2,2,3},{4,0,0,4},{3,4,0,4},{2,3,0,2},{2,1,1,4},{3,2,0,3},{1,3,0,3}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5477059,-8663443,-33150080,-69398582,33864111,228541849,137325828,100081375,-33869513,31354114,-40341239,-14413913,-29714170,-15227667,-6271764,-3936621,-2190327,-527160,-27353,-2536,-1779,22,40,-7,1}|5.2.289.50|{-230,-25,-50,0,0,1}
{{3,1,3,2},{2,1,1,4},{4,2,0,2},{4,1,0,4},{2,1,1,4},{0,1,1,2},{3,4,0,4},{0,1,1,2},{1,4,0,1},{1,3,3,2},{0,3,3,1},{2,1,1,4},{4,2,0,2},{1,2,1,4},{2,3,0,2},{1,4,0,1},{1,3,3,2},{4,0,0,4},{2,1,0,1},{2,3,0,2},{3,4,4,1},{3,2,0,3},{4,2,0,2}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5477059,-8663443,-33150080,-69398582,33864111,228541849,137325828,100081375,-33869513,31354114,-40341239,-14413913,-29714170,-15227667,-6271764,-3936621,-2190327,-527160,-27353,-2536,-1779,22,40,-7,1}|5.2.289.51|{-230,-25,-50,0,0,1}
{{2,3,3,3},{4,4,1,3},{2,0,3,1},{4,3,0,4},{4,4,1,3},{0,3,2,3},{3,0,1,1},{0,3,2,3},{1,4,0,1},{3,3,2,1},{1,4,1,0},{4,4,1,3},{2,0,3,1},{1,4,4,4},{3,3,0,3},{1,4,0,1},{3,3,2,1},{4,0,0,4},{4,2,0,2},{3,3,0,3},{1,1,4,2},{2,4,0,2},{2,0,3,1}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5477059,-8663443,-33150080,-69398582,33864111,228541849,137325828,100081375,-33869513,31354114,-40341239,-14413913,-29714170,-15227667,-6271764,-3936621,-2190327,-527160,-27353,-2536,-1779,22,40,-7,1}|5.2.289.52|{-230,-25,-50,0,0,1}
{{3,4,4,1},{4,2,2,3},{3,4,0,4},{1,3,0,3},{1,2,1,4},{2,3,0,2},{4,2,2,3},{3,2,0,3},{4,1,0,4},{3,4,0,4},{3,1,0,2},{3,1,3,2},{3,4,0,4},{1,3,0,3},{0,4,4,3},{0,2,2,4},{3,4,0,4},{1,4,0,1},{4,2,2,3},{4,3,0,1},{1,3,0,3},{3,2,0,3},{3,4,0,4}}|{2,3,7,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{53,-3,-752,-2838,-3917,2119,15991,9214,-30939,-16166,35714,7036,-20886,-2134,8564,399,-2644,-41,706,-81,-129,44,6,-6,1}|5.2.121.5|{-5,5,-5,0,0,1}
{{1,3,3,2},{2,1,1,4},{1,3,0,3},{3,4,0,4},{3,1,3,2},{3,2,0,3},{2,1,1,4},{2,3,0,2},{4,1,0,4},{1,3,0,3},{3,1,0,2},{1,2,1,4},{1,3,0,3},{3,4,0,4},{0,1,1,2},{0,2,2,4},{1,3,0,3},{1,4,0,1},{2,1,1,4},{4,3,0,1},{3,4,0,4},{2,3,0,2},{1,3,0,3}}|{2,3,7,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{53,-3,-752,-2838,-3917,2119,15991,9214,-30939,-16166,35714,7036,-20886,-2134,8564,399,-2644,-41,706,-81,-129,44,6,-6,1}|5.2.121.6|{-5,5,-5,0,0,1}
{{4,2,2,3},{3,4,4,1},{4,2,0,2},{2,1,0,1},{3,1,3,2},{3,2,0,3},{3,4,4,1},{2,3,0,2},{4,1,0,4},{4,2,0,2},{3,1,0,2},{1,2,1,4},{4,2,0,2},{2,1,0,1},{0,1,1,2},{0,2,2,4},{4,2,0,2},{1,4,0,1},{3,4,4,1},{4,3,0,1},{2,1,0,1},{2,3,0,2},{4,2,0,2}}|{2,3,7,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{53,-3,-752,-2838,-3917,2119,15991,9214,-30939,-16166,35714,7036,-20886,-2134,8564,399,-2644,-41,706,-81,-129,44,6,-6,1}|5.2.121.7|{-5,5,-5,0,0,1}
{{4,2,3,2},{2,1,4,1},{3,1,3,0},{0,3,4,1},{3,3,3,2},{2,1,0,2},{2,1,4,1},{3,2,0,3},{3,1,4,0},{3,1,3,0},{1,3,1,4},{4,4,4,1},{3,1,3,0},{0,3,4,1},{3,3,2,0},{4,4,1,0},{3,1,3,0},{3,3,2,4},{2,1,4,1},{2,3,4,3},{0,3,4,1},{3,2,0,3},{3,1,3,0}}|{2,3,7,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{53,-3,-752,-2838,-3917,2119,15991,9214,-30939,-16166,35714,7036,-20886,-2134,8564,399,-2644,-41,706,-81,-129,44,6,-6,1}|5.2.121.8|{-5,5,-5,0,0,1}
{{3,4,4,1},{3,4,0,4},{4,2,2,3},{0,1,1,2},{1,3,0,3},{3,2,0,3},{1,2,1,4},{3,1,0,2},{2,3,0,2},{1,3,3,2},{3,2,0,3},{4,2,0,2},{3,4,4,1},{1,3,0,3},{0,1,1,2},{4,3,0,1},{2,1,0,1},{3,2,0,3},{3,4,0,4},{4,1,0,4},{1,3,3,2},{2,3,0,2},{4,2,2,3}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{4730997,14092064,40610163,57056941,85354777,64963183,71582736,18682157,23069374,-13845667,7587797,-2675001,-2134962,1658146,-941528,300679,-47192,-2334,4857,-1486,276,-48,9,-2,1}|5.2.289.53|{-51,-85,-85,0,0,1}
{{1,3,3,2},{1,3,0,3},{2,1,1,4},{0,4,4,3},{3,4,0,4},{2,3,0,2},{3,1,3,2},{3,1,0,2},{3,2,0,3},{3,4,4,1},{2,3,0,2},{2,1,0,1},{1,3,3,2},{3,4,0,4},{0,4,4,3},{4,3,0,1},{4,2,0,2},{2,3,0,2},{1,3,0,3},{4,1,0,4},{3,4,4,1},{3,2,0,3},{2,1,1,4}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{4730997,14092064,40610163,57056941,85354777,64963183,71582736,18682157,23069374,-13845667,7587797,-2675001,-2134962,1658146,-941528,300679,-47192,-2334,4857,-1486,276,-48,9,-2,1}|5.2.289.54|{-51,-85,-85,0,0,1}
{{4,2,2,3},{4,2,0,2},{3,4,4,1},{0,4,4,3},{2,1,0,1},{2,3,0,2},{3,1,3,2},{3,1,0,2},{3,2,0,3},{2,1,1,4},{2,3,0,2},{3,4,0,4},{4,2,2,3},{2,1,0,1},{0,4,4,3},{4,3,0,1},{1,3,0,3},{2,3,0,2},{4,2,0,2},{4,1,0,4},{2,1,1,4},{3,2,0,3},{3,4,4,1}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{4730997,14092064,40610163,57056941,85354777,64963183,71582736,18682157,23069374,-13845667,7587797,-2675001,-2134962,1658146,-941528,300679,-47192,-2334,4857,-1486,276,-48,9,-2,1}|5.2.289.55|{-51,-85,-85,0,0,1}
{{2,3,2,4},{4,3,3,4},{1,4,1,2},{0,3,2,2},{2,1,0,4},{1,4,4,0},{1,3,4,4},{4,4,2,1},{1,2,2,3},{4,1,4,3},{1,4,4,0},{2,1,1,2},{2,3,2,4},{2,1,0,4},{0,3,2,2},{0,4,4,0},{3,3,0,4},{1,4,4,0},{4,3,3,4},{1,1,1,2},{4,1,4,3},{1,2,2,3},{1,4,1,2}}|{2,3,7,11,13,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{4730997,14092064,40610163,57056941,85354777,64963183,71582736,18682157,23069374,-13845667,7587797,-2675001,-2134962,1658146,-941528,300679,-47192,-2334,4857,-1486,276,-48,9,-2,1}|5.2.289.56|{-51,-85,-85,0,0,1}
{{4,2,2,3},{2,1,0,1},{1,3,0,3},{0,3,3,1},{3,4,4,1},{3,1,3,2},{2,3,0,2},{1,2,1,4},{0,1,1,2},{0,3,3,1},{4,2,0,2},{3,1,0,2},{3,4,0,4},{1,3,0,3},{3,4,4,1},{3,2,0,3},{0,3,3,1},{4,2,0,2},{1,4,0,1},{0,1,1,2},{2,1,0,1},{2,3,0,2},{4,2,0,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,79,83,89,97}|{-5545,52665,-99500,68885,103706,-270296,307092,-89429,-214212,356787,-145206,-136558,107851,-17467,-20788,23544,587,-3849,1223,-3,-256,67,11,-7,1}|5.2.73.7|{120,-80,70,15,-1,1}
{{2,1,1,4},{4,2,0,2},{3,4,0,4},{0,3,3,1},{1,3,3,2},{1,2,1,4},{3,2,0,3},{3,1,3,2},{0,4,4,3},{0,3,3,1},{2,1,0,1},{3,1,0,2},{1,3,0,3},{3,4,0,4},{1,3,3,2},{2,3,0,2},{0,3,3,1},{2,1,0,1},{1,4,0,1},{0,4,4,3},{4,2,0,2},{3,2,0,3},{2,1,0,1}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,79,83,89,97}|{-5545,52665,-99500,68885,103706,-270296,307092,-89429,-214212,356787,-145206,-136558,107851,-17467,-20788,23544,587,-3849,1223,-3,-256,67,11,-7,1}|5.2.73.8|{120,-80,70,15,-1,1}
{{3,4,4,1},{1,3,0,3},{2,1,0,1},{0,3,3,1},{4,2,2,3},{1,2,1,4},{3,2,0,3},{3,1,3,2},{0,4,4,3},{0,3,3,1},{3,4,0,4},{3,1,0,2},{4,2,0,2},{2,1,0,1},{4,2,2,3},{2,3,0,2},{0,3,3,1},{3,4,0,4},{1,4,0,1},{0,4,4,3},{1,3,0,3},{3,2,0,3},{3,4,0,4}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,79,83,89,97}|{-5545,52665,-99500,68885,103706,-270296,307092,-89429,-214212,356787,-145206,-136558,107851,-17467,-20788,23544,587,-3849,1223,-3,-256,67,11,-7,1}|5.2.73.9|{120,-80,70,15,-1,1}
{{2,4,1,1},{0,1,3,2},{1,2,1,0},{0,1,4,1},{4,3,2,2},{1,1,1,4},{2,0,2,2},{2,2,2,3},{2,3,2,0},{0,1,4,1},{2,1,1,2},{1,4,2,4},{4,3,3,4},{1,2,1,0},{4,3,2,2},{3,0,1,3},{0,1,4,1},{2,1,1,2},{1,0,3,1},{2,3,2,0},{0,1,3,2},{2,0,2,2},{2,1,1,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,79,83,89,97}|{-5545,52665,-99500,68885,103706,-270296,307092,-89429,-214212,356787,-145206,-136558,107851,-17467,-20788,23544,587,-3849,1223,-3,-256,67,11,-7,1}|5.2.73.10|{120,-80,70,15,-1,1}
{{3,4,0,4},{3,1,3,2},{1,2,1,4},{0,3,3,1},{4,2,2,3},{2,1,1,4},{4,3,0,1},{3,1,3,2},{0,1,1,2},{1,4,0,1},{2,1,0,1},{3,1,0,2},{1,3,3,2},{3,4,0,4},{4,2,2,3},{4,3,0,1},{0,3,3,1},{2,1,0,1},{4,1,0,4},{4,2,0,2},{2,3,0,2},{1,3,3,2},{2,3,0,2},{3,4,4,1}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{343597383680,0,495263416320,0,209347149824,0,30953963520,0,-1761607680,0,-2176450560,0,-601501440,0,-85006161,0,-5958440,0,-206640,0,-3200,0,0,0,1}|5.2.113.9|{1400070,290975,-16950,0,0,1}
{{1,3,0,3},{1,2,1,4},{3,1,3,2},{0,3,3,1},{2,1,1,4},{4,2,2,3},{4,3,0,1},{1,2,1,4},{0,4,4,3},{1,4,0,1},{4,2,0,2},{3,1,0,2},{3,4,4,1},{1,3,0,3},{2,1,1,4},{4,3,0,1},{0,3,3,1},{4,2,0,2},{4,1,0,4},{2,1,0,1},{3,2,0,3},{3,4,4,1},{3,2,0,3},{1,3,3,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{343597383680,0,495263416320,0,209347149824,0,30953963520,0,-1761607680,0,-2176450560,0,-601501440,0,-85006161,0,-5958440,0,-206640,0,-3200,0,0,0,1}|5.2.113.10|{1400070,290975,-16950,0,0,1}
{{4,2,0,2},{1,2,1,4},{3,1,3,2},{0,3,3,1},{3,4,4,1},{1,3,3,2},{4,3,0,1},{1,2,1,4},{0,4,4,3},{1,4,0,1},{1,3,0,3},{3,1,0,2},{2,1,1,4},{4,2,0,2},{3,4,4,1},{4,3,0,1},{0,3,3,1},{1,3,0,3},{4,1,0,4},{3,4,0,4},{3,2,0,3},{2,1,1,4},{3,2,0,3},{4,2,2,3}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{343597383680,0,495263416320,0,209347149824,0,30953963520,0,-1761607680,0,-2176450560,0,-601501440,0,-85006161,0,-5958440,0,-206640,0,-3200,0,0,0,1}|5.2.113.11|{1400070,290975,-16950,0,0,1}
{{2,4,0,1},{1,4,4,4},{2,3,3,3},{0,4,1,1},{2,1,4,1},{1,3,2,3},{4,3,0,1},{1,4,4,4},{2,2,3,0},{1,0,2,1},{3,1,0,4},{2,4,0,3},{3,4,1,4},{2,4,0,1},{2,1,4,1},{4,3,0,1},{0,4,1,1},{3,1,0,4},{4,0,4,4},{3,3,0,1},{2,0,3,2},{3,4,1,4},{2,0,3,2},{4,2,3,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{343597383680,0,495263416320,0,209347149824,0,30953963520,0,-1761607680,0,-2176450560,0,-601501440,0,-85006161,0,-5958440,0,-206640,0,-3200,0,0,0,1}|5.2.113.12|{1400070,290975,-16950,0,0,1}
{{2,1,0,1},{3,1,3,2},{1,2,1,4},{1,4,0,1},{1,3,0,3},{2,1,0,1},{2,3,0,2},{1,3,0,3},{3,2,0,3},{1,4,0,1},{2,1,1,4},{0,2,2,4},{4,2,0,2},{3,4,4,1},{1,3,3,2},{4,3,0,1},{3,4,0,4},{3,1,0,2},{1,3,0,3},{0,1,1,2},{4,2,0,2},{0,4,4,3},{3,4,0,4}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,67,71,73,79,83,89,97}|{75427280,0,-487584545,0,431476595,0,1299221025,0,731826150,0,82121545,0,-31842880,0,-6055620,0,-145825,0,-59350,0,-1241,0,-31,0,1}|5.2.61.7|{-29280,16775,-4575,0,0,1}
{{4,2,0,2},{1,2,1,4},{3,1,3,2},{1,4,0,1},{3,4,0,4},{4,2,0,2},{3,2,0,3},{3,4,0,4},{2,3,0,2},{1,4,0,1},{4,2,2,3},{0,2,2,4},{2,1,0,1},{1,3,3,2},{3,4,4,1},{4,3,0,1},{1,3,0,3},{3,1,0,2},{3,4,0,4},{0,4,4,3},{2,1,0,1},{0,1,1,2},{1,3,0,3}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,67,71,73,79,83,89,97}|{75427280,0,-487584545,0,431476595,0,1299221025,0,731826150,0,82121545,0,-31842880,0,-6055620,0,-145825,0,-59350,0,-1241,0,-31,0,1}|5.2.61.8|{-29280,16775,-4575,0,0,1}
{{1,3,0,3},{1,2,1,4},{3,1,3,2},{1,4,0,1},{2,1,0,1},{1,3,0,3},{3,2,0,3},{2,1,0,1},{2,3,0,2},{1,4,0,1},{1,3,3,2},{0,2,2,4},{3,4,0,4},{4,2,2,3},{2,1,1,4},{4,3,0,1},{4,2,0,2},{3,1,0,2},{2,1,0,1},{0,4,4,3},{3,4,0,4},{0,1,1,2},{4,2,0,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,67,71,73,79,83,89,97}|{75427280,0,-487584545,0,431476595,0,1299221025,0,731826150,0,82121545,0,-31842880,0,-6055620,0,-145825,0,-59350,0,-1241,0,-31,0,1}|5.2.61.9|{-29280,16775,-4575,0,0,1}
{{4,3,0,3},{4,4,4,1},{3,3,3,2},{1,0,3,1},{4,1,0,2},{4,3,0,3},{4,2,3,0},{4,1,0,2},{2,4,1,4},{1,0,3,1},{2,3,4,2},{2,4,2,2},{4,1,2,0},{3,2,1,3},{1,4,2,1},{1,1,0,4},{0,3,1,3},{4,2,4,1},{4,1,0,2},{1,2,1,1},{4,1,2,0},{4,3,4,4},{0,3,1,3}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,67,71,73,79,83,89,97}|{75427280,0,-487584545,0,431476595,0,1299221025,0,731826150,0,82121545,0,-31842880,0,-6055620,0,-145825,0,-59350,0,-1241,0,-31,0,1}|5.2.61.10|{-29280,16775,-4575,0,0,1}
{{1,2,1,4},{1,3,0,3},{3,4,4,1},{0,3,3,1},{3,1,3,2},{2,1,1,4},{2,3,0,2},{3,1,3,2},{3,2,0,3},{3,1,0,2},{1,2,1,4},{3,1,0,2},{1,3,0,3},{1,2,1,4},{3,1,3,2},{0,4,4,3},{4,1,0,4},{1,2,1,4},{0,3,3,1},{4,2,2,3},{4,2,0,2},{3,2,0,3},{2,1,0,1}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,83,89,97}|{253125,0,-507437500,0,587812500,0,-489396875,0,143550000,0,-29601000,0,8529125,0,-759000,0,9900,0,6325,0,-308,0,0,0,1}|5.2.79.17|{-2528,790,-395,0,0,1}
{{3,1,3,2},{3,4,0,4},{1,3,3,2},{0,3,3,1},{1,2,1,4},{4,2,2,3},{3,2,0,3},{1,2,1,4},{2,3,0,2},{3,1,0,2},{3,1,3,2},{3,1,0,2},{3,4,0,4},{3,1,3,2},{1,2,1,4},{0,1,1,2},{4,1,0,4},{3,1,3,2},{0,3,3,1},{2,1,1,4},{2,1,0,1},{2,3,0,2},{4,2,0,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,83,89,97}|{253125,0,-507437500,0,587812500,0,-489396875,0,143550000,0,-29601000,0,8529125,0,-759000,0,9900,0,6325,0,-308,0,0,0,1}|5.2.79.18|{-2528,790,-395,0,0,1}
{{3,1,3,2},{2,1,0,1},{4,2,2,3},{0,3,3,1},{1,2,1,4},{1,3,3,2},{3,2,0,3},{1,2,1,4},{2,3,0,2},{3,1,0,2},{3,1,3,2},{3,1,0,2},{2,1,0,1},{3,1,3,2},{1,2,1,4},{0,1,1,2},{4,1,0,4},{3,1,3,2},{0,3,3,1},{3,4,4,1},{3,4,0,4},{2,3,0,2},{1,3,0,3}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,83,89,97}|{253125,0,-507437500,0,587812500,0,-489396875,0,143550000,0,-29601000,0,8529125,0,-759000,0,9900,0,6325,0,-308,0,0,0,1}|5.2.79.19|{-2528,790,-395,0,0,1}
{{2,2,2,3},{3,4,4,3},{0,1,3,1},{2,2,1,4},{1,1,1,4},{0,4,2,4},{0,1,1,4},{1,1,1,4},{2,3,3,4},{0,3,3,0},{2,2,2,3},{0,3,3,0},{3,4,4,3},{2,2,2,3},{1,1,1,4},{2,4,2,1},{3,3,3,0},{2,2,2,3},{2,2,1,4},{0,3,4,3},{2,1,1,2},{2,3,3,4},{1,2,2,1}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,83,89,97}|{253125,0,-507437500,0,587812500,0,-489396875,0,143550000,0,-29601000,0,8529125,0,-759000,0,9900,0,6325,0,-308,0,0,0,1}|5.2.79.20|{-2528,790,-395,0,0,1}
{{4,2,0,2},{2,1,1,4},{4,2,2,3},{1,4,0,1},{3,4,4,1},{1,3,0,3},{4,3,0,1},{1,2,1,4},{4,3,0,1},{4,1,0,4},{4,2,2,3},{0,2,2,4},{3,4,0,4},{4,2,0,2},{3,4,0,4},{3,2,0,3},{0,3,3,1},{1,3,3,2},{0,3,3,1},{1,2,1,4},{0,4,4,3},{1,2,1,4},{4,3,0,1},{1,3,3,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-24119930140,21720480126,-99602994339,-256078931334,-299299816264,-222027037915,-86391197189,2538084686,19409072921,7993760881,1659826335,426380191,203704406,47934271,23006321,-690990,986251,-98794,62776,-259,-2340,651,-29,-4,1}|5.2.151.13|{-2130610,41525,-3775,0,0,1}
{{2,1,0,1},{4,2,2,3},{2,1,1,4},{1,4,0,1},{1,3,3,2},{3,4,0,4},{4,3,0,1},{3,1,3,2},{4,3,0,1},{4,1,0,4},{2,1,1,4},{0,2,2,4},{1,3,0,3},{2,1,0,1},{1,3,0,3},{2,3,0,2},{0,3,3,1},{3,4,4,1},{0,3,3,1},{3,1,3,2},{0,1,1,2},{3,1,3,2},{4,3,0,1},{3,4,4,1}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-24119930140,21720480126,-99602994339,-256078931334,-299299816264,-222027037915,-86391197189,2538084686,19409072921,7993760881,1659826335,426380191,203704406,47934271,23006321,-690990,986251,-98794,62776,-259,-2340,651,-29,-4,1}|5.2.151.14|{-2130610,41525,-3775,0,0,1}
{{3,4,0,4},{1,3,3,2},{3,4,4,1},{1,4,0,1},{4,2,2,3},{2,1,0,1},{4,3,0,1},{3,1,3,2},{4,3,0,1},{4,1,0,4},{3,4,4,1},{0,2,2,4},{4,2,0,2},{3,4,0,4},{4,2,0,2},{2,3,0,2},{0,3,3,1},{2,1,1,4},{0,3,3,1},{3,1,3,2},{0,1,1,2},{3,1,3,2},{4,3,0,1},{2,1,1,4}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-24119930140,21720480126,-99602994339,-256078931334,-299299816264,-222027037915,-86391197189,2538084686,19409072921,7993760881,1659826335,426380191,203704406,47934271,23006321,-690990,986251,-98794,62776,-259,-2340,651,-29,-4,1}|5.2.151.15|{-2130610,41525,-3775,0,0,1}
{{1,0,4,3},{0,3,1,4},{0,1,2,3},{2,2,2,0},{0,2,4,1},{4,4,0,2},{1,4,0,4},{1,4,3,4},{1,4,0,4},{1,2,3,2},{0,1,2,3},{1,4,3,3},{1,0,2,2},{1,0,4,3},{1,0,2,2},{0,2,3,1},{2,4,3,4},{0,4,3,2},{2,4,3,4},{1,4,3,4},{2,3,1,1},{1,4,3,4},{1,4,0,4},{0,4,3,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-24119930140,21720480126,-99602994339,-256078931334,-299299816264,-222027037915,-86391197189,2538084686,19409072921,7993760881,1659826335,426380191,203704406,47934271,23006321,-690990,986251,-98794,62776,-259,-2340,651,-29,-4,1}|5.2.151.16|{-2130610,41525,-3775,0,0,1}
{{1,3,0,3},{3,4,0,4},{3,1,3,2},{0,3,3,1},{2,1,1,4},{4,2,0,2},{4,3,0,1},{2,1,1,4},{0,4,4,3},{3,1,0,2},{4,2,0,2},{4,1,0,4},{2,1,1,4},{1,3,0,3},{3,4,0,4},{0,1,1,2},{3,1,0,2},{4,2,2,3},{3,1,0,2},{2,1,1,4},{4,3,0,1},{3,4,4,1},{2,3,0,2},{4,2,0,2}}|{2,3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{3329232080,0,-1323575225,0,187185243,0,-22023175,0,-20064345,0,46557350,0,-11844455,0,629300,0,-498085,0,-22475,0,1750,0,0,0,1}|5.2.991.3|{-388472,-34685,-4955,0,0,1}
